Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
Gibraltar,OC,0.010466701218618,0.010426544908746,0.0081148597409986,0.0071621241843995,0.0080294476598551,0.0070884441064513,0.006920592749392,0.0068357758998795,0.0057212600401609,0.010084646453317,0.012204514255276,0.013138725198092,0.014182771345705,0.0099081393928491,0.008787807035654,0.0099128899643147,0.019214634769086,0.01970949662193,0.020218220960258,0.015972361093172,0.01866050083191,0.034412545487118,0.040404439728181,0.039601389348263,0.051165614000226,0.047174952343353,0.045807154396145,0.045215256044067,0.045197280120465,0.044057053270637,0.042735261804357,0.039396038409115,0.035119524044696,0.030701433772599,0.028591274266657,0.023681931086929,0.023358496832401,0.022259746063989,0.021080935420198,0.021915490377165,0.020699737131486,0.019952414720662,0.020432961300161,0.021731100822236,0.023492683428784,0.025555254481653,0.027396906536231,0.029495930834095,0.03171887400232,0.033822683544345,0.030892537123827,0.030035455066135,0.031345733933909
Guinea,OC,27.299927748381,26.844579119912,26.994241464987,26.619184138024,26.102212595049,26.682860907112,26.479916657011,26.509118646643,26.402893495195,26.501149512107,26.213919458551,26.528386725731,26.789752101722,27.211754386583,27.466042758663,28.427616114981,28.436462047422,28.563300187035,28.475531191543,28.90495119885,29.120829456453,30.073159511943,29.224262605245,29.730808718454,29.833264866657,31.345116813262,31.779065720751,29.827205715959,29.318761283664,32.089715315535,31.671891725222,30.795100669436,30.698551973971,30.973342009114,31.497179586007,32.172674168307,32.486019320753,33.127547564793,33.305204151252,33.629365381376,35.533588993225,36.105074921538,36.978344995807,37.391552915961,37.915688785177,38.340867485599,38.759881992074,39.45053810478,40.057988629464,40.268356927652,40.735738387035,40.965776265924,41.018415110513
Guadeloupe,OC,0.74907707171895,0.71047320127838,0.44088536249348,0.54791007283406,0.47815863857407,0.41090094130819,0.44737161641785,0.42240026186737,0.43787100770211,0.47961289876402,0.42324880905114,0.35987603535476,0.37394278200725,0.28592019208328,0.23133253515361,0.27576063911066,0.32388464415072,0.32103968922349,0.37947756228652,0.36663729390965,0.23427410368538,0.34019881892017,0.28423248950053,0.38819959224615,0.3290805599897,0.26182357688788,0.31678022889129,0.33994029721133,0.27605990740352,0.38665578856447,0.36317831382442,0.29959873232236,0.36138034537545,0.32073832186177,0.41287433803331,0.41099310852572,0.37040527787279,0.07292361942177,0.079999103188743,0.08108396377035,0.089451413083334,0.093994862059049,0.081724532391452,0.081303623091943,0.079879856919511,0.084949196041589,0.078034901346476,0.077801390526727,0.079145093810262,0.079475214760977,0.079248796910703,0.080045879650003,0.081279429575072
Gambia,OC,0.95104462305194,0.94879615222256,0.95057454035345,0.94692134365211,0.93384148297318,0.99285845789436,1.0001177467635,1.0186764731076,1.0817126771294,1.0545029150553,1.1258139444476,1.1529836439317,1.1564209648832,1.1452545115167,1.1633453723908,1.2205387136349,1.2495700343159,1.2966306492708,1.3396773445967,1.3617226417656,1.4545667268595,1.4930863467447,1.5209641778655,1.5182795746211,1.4389640718599,1.4922876647056,1.4557072028059,1.436939052372,1.4442860381977,1.589485471286,1.8296915544797,1.8137230653043,1.7769116314824,1.8407165065997,1.9016895068965,1.939175731243,1.9784095898998,1.9909522224564,2.1071135443267,2.2860099010221,2.3919464804478,2.2017377283032,2.3251083644322,2.3806681346511,2.3987690122227,2.5053499589206,2.4795307874294,2.4675120878653,2.4492965984248,2.5340173037362,2.5883076366699,2.6048305463755,2.5976646072616
Guinea-Bissau,OC,2.9909891317935,3.0068514284554,3.1151915969814,3.189150046642,3.3305666724279,3.6311401498078,3.880258172644,4.1472348420462,4.2235038807361,4.4501157356057,4.8127620383601,4.9163077220322,5.1734620414643,5.2290411928949,5.1725250336567,5.1651393815937,5.2608509120162,5.3069623831709,5.3276908660334,5.4258361744767,5.4739837373239,5.4740753037257,5.3140502664478,5.2402398320685,5.0880567709297,5.2768994268255,5.1736801225712,5.0656650848898,5.1944240151912,5.7543634061056,5.9247291476046,5.8309873890407,5.8223195295404,5.8973685772884,6.0499473660101,6.240099077722,6.3312788187948,6.4672540577702,6.5866322101958,6.7511235772058,6.9152571293906,6.9850002538814,7.2297472803202,7.3901760614475,7.3999248431328,7.6039725508049,7.7726021313361,7.8616068432597,8.022035759558,8.1255158288723,8.4239659677515,8.5620818310072,8.5620526781842
Equatorial Guinea,OC,0.13414994128802,0.13434377830292,0.13286587819014,0.12195786301761,0.12181622152323,0.12240772885563,0.13206441831702,0.13270411057312,0.1338512610459,0.13386394517045,0.14480740565088,0.13499879356691,0.14647845928348,0.14668581678974,0.14618588696231,0.15525220805943,0.15492834715615,0.15388797398212,0.16243616136234,0.16161371261701,0.18898769032484,0.19371060950587,0.19392218546057,0.20424124438339,0.2028795109514,0.20375830670942,0.21214122604095,0.22257954879913,0.2144521644637,0.23073269227054,0.26545665628029,0.27742863185187,0.31219450666066,0.3294535221736,0.37833061745248,0.37377123494511,0.38453408721203,0.40309712633315,0.39758439644513,0.40741334777836,0.40767210622561,0.4120935768093,0.42216213449542,0.43693473751132,0.4341499239788,0.43817727961241,0.43186541439852,0.39353575566332,0.38056462993702,0.38828475101059,0.36893071315901,0.37808699727623,0.36906396884156
Greece,OC,7.5919916699293,7.5654064914112,7.6156103485706,7.7640535047132,7.7566324785319,7.7335412926946,8.1021055487406,7.6186928600048,8.120594411264,8.2667951516927,8.5328142187652,8.3009190910614,8.4236000430286,8.1879367231461,8.6931617344179,8.3353253302361,8.471397202487,8.9926254762865,9.31728542163,8.3857551175076,10.626818450131,11.470478097546,11.021625628818,10.860117206874,11.003214547991,10.85800300561,10.960281801861,11.044271830321,11.12993643998,10.863461712678,10.912701839174,11.035965420372,10.764171875195,10.739436896537,10.881801893554,10.862149440232,10.601872870095,11.518890101534,10.574168346207,10.063053467972,9.6257982529327,10.847597987274,11.531551740102,10.105689917958,9.5867790374432,10.128575672774,9.0773707840727,8.9138191542282,8.5380694509168,8.1019800579131,7.6113752475675,7.539600931963,7.7658491917147
Grenada,OC,0.0080647119013824,0.0069660009433982,0.006559032303465,0.0046773466138511,0.0043047989233499,0.0060158612396273,0.0067564981594516,0.0079355638148458,0.0085556414505796,0.0080998758679676,0.006345464643629,0.0067847428322576,0.0065083823722944,0.0060664569478063,0.0058231258656063,0.0057533420218513,0.005518110369743,0.0058239089559843,0.005966329736033,0.0061100303837331,0.0077870678380778,0.0078254132391068,0.0078939365352566,0.0084977990779426,0.0087196644834718,0.0084503751143211,0.0082325728316456,0.009122545591853,0.0088528543196427,0.0088141343850667,0.007944719437448,0.0080199905426595,0.0084364136291324,0.0086300825833852,0.0081623232175412,0.0081420468454081,0.0086073497399124,0.0090718097631199,0.0097268070217412,0.0099952195212157,0.011010679199599,0.008435325967124,0.0096590314579034,0.010395337389213,0.012005099454054,0.011498798857908,0.01085116206875,0.010413277850777,0.011006298098146,0.01110319374564,0.0088163622874944,0.0081220155279055,0.0079027524953544
Greenland,OC,0.0025593388535,0.0025578701610094,0.0025410472139891,0.0025092665722559,0.0024667007550789,0.0024150360431321,0.0023547385048794,0.002287177238723,0.0022165484364697,0.0021481320444313,0.0020848192457857,0.0020275353656294,0.00197473155464,0.0019230748963493,0.001869738098592,0.0018117453386221,0.0017488199362771,0.001682226556062,0.0016109105801583,0.0015347143532946,0.0014535189776343,0.001380620205601,0.0013019682112357,0.0012189022611591,0.0011328614905029,0.0010446771185964,0.00095439797581143,0.000854883555006,0.000759051050368,0.00065912826135,0.00056435754599714,0.00046075483092414,0.00035301081131829,0.00024132679350929,0.026342827011239,0.025742895822234,0.025716766287244,0.02445461950047,0.02492766595046,0.021735459423535,0.035270373257816,0.039435572280875,0.021646916667105,0.022603953060141,0.019905867397136,0.019421724507935,0.021101946118831,0.022056840960312,0.021036803158398,0.021037021727682,0.018996211972377,0.018080359181741,0.019347739213687
Guatemala,OC,18.215556355594,18.130888627017,18.535288093952,19.002702377035,19.390923902699,22.94799638734,23.987816632994,24.229401839013,24.031755557776,24.126825724361,22.453390787458,22.996667778637,23.718558101392,23.377631925805,23.646435954062,24.013454062691,24.500826225543,24.831902121215,25.305500855343,25.626743584706,26.876433051109,27.237102836008,27.757852002837,27.218623142242,26.484384228791,27.933874080357,27.975799852496,28.8322858827,29.071616557832,31.763433526624,31.255684636238,31.438239737605,37.467874058157,38.20652579542,39.991350530287,40.201088635523,40.159084335806,42.465642463913,43.026354015516,44.586729889312,46.296194848837,46.838345272348,49.057591005469,51.132384830877,54.369922136885,55.45506386146,57.969428819647,57.546140576448,59.102606579297,60.608224981436,61.273897743143,61.6618311254,61.327158132556
