Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
0.30572510704854,0.30267299742149,0.31301651261925,0.3131285620947,0.32149008700993,0.3236709120148,0.33417897332491,0.33367939797917,0.33089638244956,0.35522753710901,0.36088000193812,0.37668272889336,0.38324325047189,0.40935559673877,0.40870151153231,0.42108676059214,0.43271105608433,0.44464207793102,0.50422602896869,0.66500725068388,0.73787411835742,0.82822307909095,0.85442671265001,0.93689019436042,0.99630595664219,0.79978658759967,1.0831694954354,1.0928413203475,1.1085571315376,4.0592890641853,4.9106257594607,5.85615857327,5.4179576797986,4.8459887957604,4.9155098823621,3.7231377103309,3.5754207644601,3.5664824857591,4.2942044895792,4.7638255345408,2.2835750539719,1.2983255589799,1.2571380876692,1.3294153407539,1.2913604631079,1.2888397849938,1.2849698146218,1.3961659265381,1.4620986902902,1.3577072258512,1.3412025785487,1.3793902880631
34.34898669969,35.289261360298,36.190245762458,36.985246364611,38.111871984089,38.491364762887,39.090686688387,39.785164536826,40.083478278429,40.260991279089,40.307394026808,39.512370113978,40.025006064398,38.871671088937,39.061220266171,38.555114662374,38.586882587672,38.16556958505,38.074000205175,39.334253653562,41.468089274385,41.457203663375,44.683109667661,48.38833682699,55.372939068988,59.533662717874,61.192164145461,62.489987985384,65.19019809948,64.189642829741,66.513706852183,72.127615326527,75.901301303769,79.113818298908,83.865699904774,85.425819110631,88.694330349561,94.668900414792,101.32242335234,108.03909727904,118.18926550516,116.91885082659,118.12339094675,120.02556026423,121.83692797053,122.60621628106,127.75643197952,130.50420900716,131.84327286396,128.01380305909,133.08454815522,135.08713380355
176.64465960091,180.60552269331,180.97515799132,180.90437433052,179.33368265152,180.17811164963,180.5237084219,183.05279072956,184.43777183184,186.8030019355,186.43542840924,187.79102085398,191.58988241315,195.3844629658,198.58201941269,203.40754041861,208.74099437396,216.26427050645,218.15983751804,221.33545460065,232.12191797184,244.23444871179,251.78457678261,263.52539914869,274.56178643092,287.01870517957,298.14519621827,308.98648500553,320.21420391276,333.40936954784,344.49134663597,367.4036952968,378.18935865295,404.63008170856,427.39348413898,448.52601997258,476.7154024043,497.33026179997,508.44672646976,510.63857965369,514.46494231152,531.25888635452,545.53228183503,551.73315555171,564.49251746947,567.90914554786,566.37420078155,566.32674485911,570.42489391015,567.95408957155,575.6277338863,572.40834142704
0.024454119653946,0.024800678709934,0.023815315553972,0.025330773884345,0.024887121045588,0.024210196901232,0.02543500677871,0.027826846815115,0.028988154962191,0.041910949909632,0.056458569009568,0.060366528305016,0.053252510256314,0.04979763285208,0.035237453951215,0.03064048965308,0.048533089643137,0.050327430124192,0.053493394432488,0.053826109019335,0.064579444995409,0.06775792638541,0.078876767832937,0.10289433835427,0.10711036487429,0.10090375527251,0.087127218678591,0.076375827597778,0.071147501147951,0.076963825416495,0.082501344409052,0.062212808499291,0.072881688817371,0.067831147204994,0.068132705093645,0.062852244673792,0.063912736559079,0.10122687780461,0.096122475145933,0.10812946175279,0.11350879108523,0.11336106120868,0.11842541034609,0.11781060589944,0.11623505225658,0.11462901858895,0.11576669121411,0.11533526079691,0.11367625508359,0.10004868961891,0.097075968659732,0.099467533874443
6.5394236111521,7.7756638838368,8.9861583028163,9.4911266135972,9.9946241943444,10.829860637112,12.700862931191,14.081418521461,15.520637513184,16.379209934488,17.276654023547,18.875166345651,20.033888489909,21.813124969715,23.479634197954,26.963301283904,29.719443672119,32.693457359472,35.712736357472,33.097084477809,33.368434761083,35.68691207111,37.620798278907,40.832343836973,43.73342918198,45.507492813917,47.727787149561,49.300895017034,51.395722978593,53.267507917899,52.386605342867,55.488725646147,55.17922118657,59.59310068833,63.356039576088,65.701039446059,67.770008917945,68.919350318976,65.705629954797,69.581961013471,71.814785377457,71.839381350151,73.041528668854,75.425446026597,79.755445909449,83.181721886445,88.463183079318,92.406587055657,93.912135350539,44.799489297193,51.691718419838,63.753119384468
31.121127590824,32.832198688556,32.162638193924,32.676747005471,33.863700672301,36.793054925004,38.076005678429,41.643114227651,44.819187688997,46.561030692494,42.337287876274,42.07857503747,43.425865063687,50.964232505423,44.867893550509,43.634587247566,45.739429126422,49.089286897451,44.85769627204,40.356900448568,34.828213358365,31.188742985872,32.797202308494,37.374876667624,37.904767756047,37.829250217244,35.32655833673,35.791141031014,34.335691273045,34.067080815022,34.097334943609,36.790611311496,35.886197907503,37.541289104063,38.410947583826,37.544884191229,36.07247790305,32.728970530831,32.473181872267,33.362414206249,33.874285729474,32.803036940421,34.171575892088,35.579554853142,35.29052097571,34.373917441876,33.849955670899,33.842785982491,33.461922785823,31.371704667725,31.347386162188,31.421467759577
29.819367129692,28.832094760478,33.546961496083,30.209879767871,21.306306982695,23.068779334505,23.739031063415,24.316695027856,23.105056352029,23.860367944517,21.722461374781,19.093877934352,18.662779646812,16.585792672708,10.130543619064,9.7531323068425,10.965994089649,11.068683432867,10.32200075723,10.592565364004,10.606011365653,11.541022290884,10.801294552479,11.634355778976,11.567996184323,11.684266308548,11.511351498442,11.90443091654,10.814901987713,11.254961272448,11.88183628078,10.563936329583,9.9604737458605,10.864285187111,11.000372394979,10.114920105498,10.661118137791,10.647670426835,10.117595507219,6.7051628289668,9.1982701862096,9.2228933265765,9.2038172349916,9.4603962733005,9.1322226400884,8.5020606761923,6.0972490603041,5.2735344806123,3.1623172304743,2.6502526836942,2.5870414703797,2.6619434276938
97.002496871973,110.5177029683,139.5858659442,153.4204883508,157.55853833395,182.03854625115,192.04550609459,181.5698238619,188.94942792864,189.72833947501,183.65887211377,167.3347082578,166.94850723489,163.83741464779,158.25262393781,179.72223299758,193.96978125954,198.78354443388,235.7455708819,258.43946484278,292.80491519565,308.59815203859,310.68158112809,306.02673253781,319.20498101405,325.92474378999,340.27099381236,354.25670341937,370.49209039051,428.3004277506,433.68528078113,431.45495092294,469.11811054872,495.09974928056,518.17113870745,530.50467217886,533.70477285026,551.70810634267,549.88290010859,599.30462237043,655.03187027804,709.80423547497,764.90244825742,723.29983529588,772.14623116544,800.62432870014,789.22327004276,786.1530375882,801.03574226936,781.6886767694,799.61223409911,857.66565137381
409.34081034551,409.53637091846,429.3026541292,422.64403161807,393.36459431224,386.21587964678,414.48668396371,432.93998431841,454.3420468738,466.29109557492,474.66272895414,482.15674912073,487.13880759221,492.73105197124,470.06643930289,478.13059580179,486.70971322386,482.19829000999,457.83695028668,489.10658284665,501.42449301492,530.9226903901,540.79575849764,550.15398550029,571.37952406846,609.42190915539,600.19723540035,641.10781445401,629.51996705558,623.37633352285,633.8977298767,626.28292597303,657.45199167093,660.80446252498,678.66182745845,689.07779400016,720.02860320911,748.70686354395,674.68080450737,762.56433997726,762.70200365279,744.51891357434,784.73091938192,787.26760098678,816.18377498754,809.28587066745,810.64063516552,772.97191184379,832.68487148625,774.87946391947,772.4635526031,780.06350692067
33.60384402109,35.482984467092,37.106918811303,39.100358771299,40.60481605101,41.84256199997,43.292229189061,44.924713523488,46.400076931136,47.852147950805,48.617148803892,48.837135836076,48.637239062659,49.089069302572,48.955822506366,51.013547635094,52.137768855781,51.90838651677,52.079737867315,56.421360113104,54.805593687942,41.99784135841,32.894480890263,24.280664280599,23.294738093337,22.499292064627,22.605162231942,22.27401250507,22.003957988103,26.846975549464,26.502119794691,26.513123374681,26.822278919312,26.863812078613,26.572648679971,26.646346187295,27.746633611492,28.716145482412,27.759767333451,27.492622216151,27.437493625207,27.983624110048,29.311295066274,30.106403681786,32.459143359823,33.739437332681,33.398780781487,31.674408364965,31.907416599999,31.612630377404,31.973072089665,31.073975133354
